"global_var_name","file","start_line","end_line"
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,127
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,129
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,135
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,146
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,174
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,217
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,218
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,219
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,220
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,221
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,268
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,269
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,270
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,271
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,272
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,273
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,274
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,275
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,276
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,277
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,278
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,279
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,280
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,281
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,282
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,283
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,284
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,285
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,286
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,287
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",272,288
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,32
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,62
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,64
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,65
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,119
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,125
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,126
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,127
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,129
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,135
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,146
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,174
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,217
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,218
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,219
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,220
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,221
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,268
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,269
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,270
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,271
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,272
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,273
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,274
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,275
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,276
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,277
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,278
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,279
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,280
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,281
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,282
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,283
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,284
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,285
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,286
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,287
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",273,288
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,32
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,62
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,64
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,65
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,119
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,125
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,126
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,127
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,129
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,135
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,146
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,174
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,217
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,218
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,219
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,220
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,221
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,268
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,269
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,270
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,271
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,272
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,273
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,274
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,275
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,276
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,277
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,278
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,279
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,280
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,281
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,282
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,283
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,284
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,285
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,286
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,287
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",274,288
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,32
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,62
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,64
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,65
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,119
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,125
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,126
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,127
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,129
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,135
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,146
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,174
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,217
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,218
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,219
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,220
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,221
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,268
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,269
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,270
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,271
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,272
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,273
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,274
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,275
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,276
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,277
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,278
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,279
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,280
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,281
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,282
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,283
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,284
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,285
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,286
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,287
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",275,288
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,32
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,62
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,64
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,65
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,119
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,125
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,126
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,127
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,129
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,135
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,146
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,174
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,217
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,218
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,219
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,220
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,221
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,268
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,269
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,270
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,271
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,272
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,273
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,274
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,275
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,276
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,277
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,278
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,279
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,280
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,281
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,282
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,283
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,284
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,285
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,286
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,287
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",276,288
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,32
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,62
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,64
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,65
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,119
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,125
"__static_assert_failure","/home/runner/work/redis/redis/src/db.c",277,126
